"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"PL","POL","Poland",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1975,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1976,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1977,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1978,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1979,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1980,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1981,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1982,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1983,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1984,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1985,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1986,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1987,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1988,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1989,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1990,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1991,"","","","","","","","","","","","","25.706","0",0,0,"8.747","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1992,"","","","","","","","","","","","0","28.546","0",0,0,"10.327","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1993,"","","","7","","","","","","22","","","33.006","7.504",0,4.565,"12.944","2.943","0","1.79","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1994,"","","","7","","","","","","22","","","35.255","16.362",0,9.81,"12.846","5.962","0","3.575","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1995,"","","","7","","","","","","22","","","35.514","16.643",0,9.74,"13.004","6.094","0","3.566","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1996,"","","","7","","","","","","22","","0.42","36.089","18.562",0,10.007,"13.213","6.796","0","3.664","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1997,"","","","7","","","","","","22","","","35.272","20.171",0,9.69,"12.738","7.284","0","3.499","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1998,"","","","7","","","","","","22","","","34.138","19.97",0,9.977,"12.06","7.055","0","3.525","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",1999,"","","","7","","","","","","22","","","35.584","21.145",0,10.909,"12.462","7.405","0","3.82","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2000,"","","","3","7","","","","","22","","0.42","35.311","20.978",0,11.043,"11.63","6.909","0","3.637","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2001,"","","","3","7","","","","","22","","","35.075","20.583",0,11.268,"11.538","6.771","0","3.707","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2002,"","","","3","7","","","","","22","","","36.892","21.703",0,11.949,"12.187","7.169","0","3.947","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2003,"","","","3","7","","","","","22","","","37.603","21.908",0,12.597,"12.217","7.118","0","4.093","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2004,"","","","3","7","","","","","22","","","38.081","22.242",0,13.248,"12.155","7.099","0","4.229","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2005,"","","","3","7","","","","","22","","0.471422173009692","38.318","23.214",0,13.014,"12.63","7.651","0","4.289","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2006,"","","","3","7","","","","","22","","","38.337","23.974",0,12.291,"12.885","8.058","0","4.131","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2007,"","","","3","7","","","","","22","20894.7368421053","0.532286429372497","38.079","23.797",0,12.009,"13.184","8.239","0","4.158","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL","POL","Poland",2008,"","","","3","7","","","","","22","","0.495455712651638","38.619","23.218",0,12.926,"13.176","7.922","0","4.41","","","","","","","","","","","","","","","","","","","","","","","","",""
